Time[ms],Realtime Tick,Present Position,Goal Position,Position Trajectory,change,error,K*error,Time[s],mod_time,mod_present_pos,mod_goal_pos
15473,160,2094,1961,1961,0.0,-133,-7980,15.473,2.152000000000001,-1017.0,-1150.0
15553,240,2094,1961,1961,0.0,-133,-7980,15.553,2.232000000000001,-1017.0,-1150.0
15633,320,2094,1961,1961,0.0,-133,-7980,15.633,2.3119999999999994,-1017.0,-1150.0
15713,400,2094,1961,1961,0.0,-133,-7980,15.713,2.3919999999999995,-1017.0,-1150.0
15793,480,2094,1961,1961,0.0,-133,-7980,15.793,2.4719999999999995,-1017.0,-1150.0
15873,560,2094,1961,1961,0.0,-133,-7980,15.873,2.5519999999999996,-1017.0,-1150.0
15953,640,2094,1961,1961,0.0,-133,-7980,15.953,2.6319999999999997,-1017.0,-1150.0
16033,720,2094,1961,1961,0.0,-133,-7980,16.033,2.7120000000000015,-1017.0,-1150.0
16112,799,2094,1961,1961,0.0,-133,-7980,16.112,2.7909999999999986,-1017.0,-1150.0
16193,880,2094,1961,1961,0.0,-133,-7980,16.193,2.8720000000000017,-1017.0,-1150.0
16273,960,2094,1961,1961,0.0,-133,-7980,16.273,2.952,-1017.0,-1150.0
16353,1040,2094,1961,1961,0.0,-133,-7980,16.353,3.032000000000002,-1017.0,-1150.0
16433,1120,2094,1961,1961,0.0,-133,-7980,16.433,3.112,-1017.0,-1150.0
16514,1201,2094,1961,1961,0.0,-133,-7980,16.514,3.1929999999999996,-1017.0,-1150.0
16593,1280,2094,1961,1961,0.0,-133,-7980,16.593,3.2720000000000002,-1017.0,-1150.0
16673,1360,2094,1961,1961,0.0,-133,-7980,16.673,3.3519999999999985,-1017.0,-1150.0
16752,1439,2094,1961,1961,0.0,-133,-7980,16.752,3.430999999999999,-1017.0,-1150.0
16833,1520,2094,1961,1961,0.0,-133,-7980,16.833,3.5119999999999987,-1017.0,-1150.0
16913,1600,2094,1961,1961,0.0,-133,-7980,16.913,3.5920000000000005,-1017.0,-1150.0
16993,1680,2094,1961,1961,0.0,-133,-7980,16.993,3.671999999999999,-1017.0,-1150.0
17073,1760,2094,1961,1961,0.0,-133,-7980,17.073,3.7520000000000007,-1017.0,-1150.0
17152,1839,2094,1961,1961,0.0,-133,-7980,17.152,3.8310000000000013,-1017.0,-1150.0
17232,1919,2094,1961,1961,0.0,-133,-7980,17.232,3.9109999999999996,-1017.0,-1150.0
17312,1999,2094,1961,1961,0.0,-133,-7980,17.312,3.9910000000000014,-1017.0,-1150.0
17393,2080,2094,1961,1961,0.0,-133,-7980,17.393,4.072000000000001,-1017.0,-1150.0
17473,2160,2094,1961,1961,0.0,-133,-7980,17.473,4.151999999999999,-1017.0,-1150.0
17553,2240,2094,1961,1961,0.0,-133,-7980,17.553,4.232000000000001,-1017.0,-1150.0
17633,2320,2094,1961,1961,0.0,-133,-7980,17.633,4.311999999999999,-1017.0,-1150.0
17712,2399,2094,1961,1961,0.0,-133,-7980,17.712,4.391,-1017.0,-1150.0
17793,2480,2094,1961,1961,0.0,-133,-7980,17.793,4.4719999999999995,-1017.0,-1150.0
17873,2560,2094,1961,1961,0.0,-133,-7980,17.873,4.552000000000001,-1017.0,-1150.0
17952,2639,2094,1961,1961,0.0,-133,-7980,17.952,4.631000000000002,-1017.0,-1150.0
18032,2719,2094,1961,1961,0.0,-133,-7980,18.032,4.711,-1017.0,-1150.0
18113,2800,2094,1961,1961,0.0,-133,-7980,18.113,4.792,-1017.0,-1150.0
18193,2880,2094,1961,1961,0.0,-133,-7980,18.193,4.872000000000002,-1017.0,-1150.0
18273,2960,2094,1961,1961,0.0,-133,-7980,18.273,4.952,-1017.0,-1150.0
18353,3040,2094,1961,1961,0.0,-133,-7980,18.353,5.032000000000002,-1017.0,-1150.0
18433,3120,2094,1961,1961,0.0,-133,-7980,18.433,5.112,-1017.0,-1150.0
18512,3199,2094,1961,1961,0.0,-133,-7980,18.512,5.191000000000001,-1017.0,-1150.0
18594,3281,2094,1961,1961,0.0,-133,-7980,18.594,5.2730000000000015,-1017.0,-1150.0
18673,3360,2094,1961,1961,0.0,-133,-7980,18.673,5.3519999999999985,-1017.0,-1150.0
18753,3440,2094,1961,1961,0.0,-133,-7980,18.753,5.432,-1017.0,-1150.0
