turn,total_collisions,first_ball_collision,potted_ball,action,start_ball0_x,start_ball0_y,start_ball8_x,start_ball8_y,start_ball1_x,start_ball1_y,start_ball2_x,start_ball2_y,start_ball3_x,start_ball3_y,start_ball4_x,start_ball4_y,start_ball5_x,start_ball5_y,start_ball6_x,start_ball6_y,start_ball11_x,start_ball11_y,start_ball12_x,start_ball12_y,start_ball13_x,start_ball13_y,start_ball14_x,start_ball14_y,end_ball0_x,end_ball0_y,end_ball8_x,end_ball8_y,end_ball1_x,end_ball1_y,end_ball2_x,end_ball2_y,end_ball3_x,end_ball3_y,end_ball4_x,end_ball4_y,end_ball5_x,end_ball5_y,end_ball6_x,end_ball6_y,end_ball11_x,end_ball11_y,end_ball12_x,end_ball12_y,end_ball13_x,end_ball13_y,end_ball14_x,end_ball14_y
0,4,0,none,175.7,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,288.7212511811771,283.2222914725628,704.0,309.0,483.2808852920595,202.92980506302072,335.0,216.0,504.3540744483754,460.01757085111086,240.0,239.0,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,590.0072417141926,490.0800134415441
0,4,0,none,175.79999999999998,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,291.2623980608544,279.2322124062482,704.0,309.0,479.02479176047456,204.82484764544577,335.0,216.0,507.21683344949236,465.0434105850926,240.0,239.0,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,597.7465580915185,492.70512612400125
0,4,0,none,175.89999999999998,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,294.13460863975826,274.97747272753674,704.0,309.0,474.5014130292072,207.32547071787076,335.0,216.0,503.053218937332,460.5449763173073,240.0,239.0,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,611.001178516939,502.30378476813746
0,4,0,none,175.99999999999997,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,297.32876777389066,270.44245214668166,704.0,309.0,468.53881903124113,211.54904251830007,335.0,216.0,504.82808555382803,464.0537868469371,240.0,239.0,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,612.8117447514468,501.72097955579704
0,4,0,none,176.09999999999997,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,300.84081413467544,265.6167741457789,704.0,309.0,463.9245296897228,214.8077983484098,335.0,216.0,506.3708931958875,468.6747771405309,240.0,239.0,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,620.4313024324573,503.6625437603583
0,4,0,none,176.19999999999996,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,304.66442465191665,260.49725166834736,704.0,309.0,458.4552150856616,219.19449843651583,335.0,216.0,507.43073515961055,472.82536459150424,240.0,239.0,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,621.9593020727638,502.17298446866187
0,5,0,none,176.29999999999995,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,311.37742386452396,265.02950584939526,704.0,309.0,453.3095755817773,223.52694047469257,335.0,216.0,508.1667428018983,477.2468760178308,239.52428944030328,237.7129476855107,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,623.2392283933285,500.2725665243763
0,6,0,none,176.39999999999995,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,315.4375335122291,261.98118766529797,704.0,309.0,448.46599566156794,227.78321973884488,335.2850852707272,215.35509717223744,508.5801947181042,481.9058118707842,239.32932102562648,237.25708624274677,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,624.2831232359976,498.01469309297374
0,5,0,none,177.6,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,288.0998806346402,281.5117416422346,704.0,309.0,433.5382652006661,241.77577699900908,335.0,216.0,501.48908973004455,484.43336151360353,250.21791426526588,204.2131176907558,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,633.4101200786749,500.46460880436456
0,5,0,none,177.7,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,289.2051976673354,279.9889511718993,704.0,309.0,387.05789470756986,288.71985478689885,335.0,216.0,817.8677758781145,485.4853229929058,250.84848326333656,202.4689598666726,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,540.4878425679568,477.3361864225506
0,5,0,none,177.79999999999998,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,290.35588888025467,278.4700416350648,704.0,309.0,386.9004018295272,289.0753632560718,335.0,216.0,808.6129612313033,480.5214857022806,251.52164912073715,200.63077994410756,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,540.1703597045797,480.021240897877
0,5,0,none,177.89999999999998,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,291.5119435938331,276.96441097278193,704.0,309.0,386.74885834100724,289.4132673703607,335.0,216.0,805.437754583383,476.7315740495959,252.2204131773203,198.7594643780185,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,539.8996992137481,483.23622356684103
0,5,0,none,177.99999999999997,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,292.68602401633376,275.4714330382311,704.0,309.0,386.60898937480897,289.7214264461148,335.0,216.0,728.1753448143007,416.05762693495035,252.96009495529609,196.8081627480757,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,550.1222597487697,535.4425663567895
0,5,0,none,178.09999999999997,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,293.90285748486315,273.9862687992233,704.0,309.0,386.49712694338797,289.96620448015796,335.0,216.0,714.9643353174744,413.5512388364348,253.73349329490017,194.80480049879492,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,552.6678306161059,539.8754893914713
0,4,0,none,178.19999999999996,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,295.10741738682,272.5244934224924,704.0,309.0,386.0,291.0,335.0,216.0,805.4212345153741,524.7538047761952,254.54767421524036,192.73085919676677,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,542.9710614047826,466.0645726628015
0,4,0,none,178.29999999999995,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,296.3010199981549,271.08844014169176,704.0,309.0,386.0,291.0,335.0,216.0,794.317670213127,461.9103186104893,255.40288923139997,190.5903112431416,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,540.3841351154553,485.1798276655628
0,4,0,none,178.39999999999995,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,297.5316449225059,269.66593494548636,704.0,309.0,386.0,291.0,335.0,216.0,782.188978671566,455.89225829484684,256.30050023423036,188.38373185197187,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,540.3958937768604,490.9835989282646
0,6,0,none,179.6,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,267.1833624444571,421.5446298696972,704.0,309.0,455.978462973184,263.0012273958592,335.03407349998236,216.0383147088385,370.09478805462265,334.00896776588127,414.26762595626775,119.8960202951746,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,543.0,466.0
0,6,0,none,179.7,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,262.82692442379226,405.53895743942303,704.0,309.0,443.10934097745996,267.3982746748856,341.171002930602,220.43138020731425,368.04967964891193,333.0220223609193,379.91859678863284,110.5692263501865,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,543.0,466.0
0,6,0,none,179.79999999999998,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,261.93914922403513,406.2803919299823,704.0,309.0,445.4709144012405,265.6957580031891,340.89023670781387,220.34474795347418,369.8372950162391,336.38106503116074,388.2944624070134,114.68095593845572,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,543.0,466.0
0,6,0,none,179.89999999999998,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,260.2542849644146,402.75443123680395,704.0,309.0,443.95795471823925,265.68532773214804,340.5976259093246,220.24197179308632,370.3452083645029,338.3049774212938,391.59330724624806,125.16392651948557,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,543.0,466.0
0,6,0,none,179.99999999999997,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,259.26322196019265,402.77460980315567,704.0,309.0,445.8058201604013,264.26129362218916,340.2931718328752,220.12198523926543,371.9720097565428,341.54386368236493,400.35592789610365,129.2205600496381,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,543.0,466.0
0,6,0,none,180.09999999999997,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,257.63628466720934,399.0814979596873,704.0,309.0,444.20802719009566,264.43178403481994,339.9879249592436,219.99248223229276,372.31253662363815,343.2828763650771,404.0924135483866,129.11357434882936,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,543.0,466.0
0,6,0,none,180.19999999999996,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,253.00606205977525,377.1239609424638,704.0,309.0,425.0068323748361,272.8691387295232,365.61993367413197,230.3148633166238,364.35414626060856,335.10190885562895,349.8179634222227,100.9854230590756,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,543.0,466.0
0,6,0,none,180.29999999999995,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,251.7309201112871,374.25580660034086,704.0,309.0,424.0173666040128,273.0469444648201,365.9122048757712,230.7386470463969,364.2196697272615,336.21929677930217,351.9356277513002,112.45557714846943,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,543.0,466.0
0,6,0,none,180.39999999999995,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,251.0805524423634,375.148419062787,704.0,309.0,426.74960097344626,271.4926643774992,367.50665673799676,231.80324698218752,366.00282647069696,339.6780537598698,358.567736783396,117.12018601034269,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,543.0,466.0
0,7,0,none,181.6,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,248.30382137432431,350.1210451782125,704.0,309.0,399.5844529231879,283.3341361784461,408.3776359516508,235.44664043625275,355.881256906838,325.0183415530097,335.27597384130144,94.03353641920138,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,543.0,466.0
0,7,0,none,181.7,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,247.02727638815097,346.66557614594717,704.0,309.0,399.0211794110469,283.55854787687025,409.9159425469579,235.90901895528845,355.221875206631,325.92032901028546,336.2911767359054,94.11986386105309,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,543.0,466.0
0,7,0,none,181.79999999999998,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,245.81545963621124,343.2205580375543,704.0,309.0,398.489143445668,283.79894977089623,411.50536022906925,236.36209161656373,354.45142955512677,326.7360853088243,337.2616708106192,94.28310575901521,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,543.0,466.0
0,7,0,none,181.89999999999998,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,244.6652728043392,339.7861247502571,704.0,309.0,397.9785282994258,284.0564703951704,413.1485602590655,236.80313862921247,353.583725807196,327.4632940379167,338.18327451350024,94.52766205220436,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,543.0,466.0
0,6,0,none,181.99999999999997,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,243.57368488118038,336.3622820766379,704.0,309.0,393.6179569323646,285.57306417827414,414.84831277074943,237.22907163169015,356.971204926826,327.049141574063,339.05162795157537,94.85830379674752,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,543.0,466.0
0,6,0,none,182.09999999999997,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,252.0174643076854,346.49344280383815,704.0,309.0,392.61106917068093,287.8835711996898,416.60747531115607,237.63638781012853,347.30389278043293,315.03279226941373,339.86220250081163,95.28021594840489,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,543.0,466.0
0,6,0,none,182.19999999999996,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,250.46186657464196,342.36107188943515,704.0,309.0,392.2328980937471,287.94575762861393,418.42897641534216,238.02111890533428,346.7475418996656,316.3718780345662,340.610315259473,95.79904488255788,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,543.0,466.0
0,6,0,none,182.29999999999995,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,249.01249853629028,338.26846238703934,704.0,309.0,391.8622037438632,288.03932867561525,420.3157929765218,238.37877477698873,346.0649585935222,317.5843654653297,341.29114949513036,96.42095090445598,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,543.0,466.0
0,6,0,none,182.39999999999995,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,247.619109135426,334.2118060008352,704.0,309.0,388.7711531933782,289.31934320172365,422.2709199148607,238.70428126993923,348.2710569269573,317.5927481402408,341.8997824578303,97.15266590290736,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,543.0,466.0
0,4,0,none,183.6,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,245.83192897360803,299.99986134085606,704.0,309.0,386.0,291.0,594.0708194131184,210.16849833055915,345.05688933586435,323.5668133873646,326.40666383170685,112.60979239063917,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,543.0,466.0
0,4,0,none,183.7,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,244.77930945594616,295.6429214970276,704.0,309.0,386.0,291.0,598.335472659526,207.86848148464918,341.5095549770294,324.02035302745054,325.69581458105574,119.07023871851021,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,543.0,466.0
0,4,0,none,183.79999999999998,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,243.7734581272,291.7213798563389,704.0,309.0,386.0,291.0,609.2871354440887,205.10574173977648,337.8224705853069,324.15299707134733,325.10437680635005,125.32338085867679,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,543.0,466.0
0,4,0,none,183.89999999999998,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,242.7964305683854,288.18669798320883,704.0,309.0,386.0,291.0,620.1942674145384,202.01554308910187,334.057575859792,323.9918592296123,324.153996388743,132.54511875923166,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,543.0,466.0
0,4,0,none,183.99999999999997,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,245.77909546776849,288.3244844250763,704.0,309.0,386.0,291.0,624.3819261801722,198.97454928312203,327.62783121739005,321.18148660484894,323.0134034804928,140.2310422065299,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,543.0,466.0
0,4,0,none,184.09999999999997,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,244.70426783448826,285.0527594099607,704.0,309.0,386.0,291.0,635.1682579912646,195.25247221015098,324.035184265329,320.8745413864909,321.8606979412767,147.9077253020101,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,543.0,466.0
0,4,0,none,184.19999999999996,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,243.64078086083495,282.0993913411418,704.0,309.0,386.0,291.0,645.7929400988755,191.16923830169543,320.4572667995089,320.2872847888272,320.71835922484365,155.49078714788314,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,543.0,466.0
0,4,0,none,184.29999999999995,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,246.02165669674562,281.7747684325681,704.0,309.0,386.0,291.0,649.6140319408613,187.31971356787238,314.7594902330522,317.9487949938894,319.59049069216024,162.9348790546644,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,543.0,466.0
0,4,0,none,184.39999999999995,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,244.90391072543306,279.08500798728426,704.0,309.0,386.0,291.0,659.8670597047357,182.56647438627823,311.5175444874509,317.1351932587507,318.47854514316464,170.19536110534702,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,543.0,466.0
0,3,0,none,185.6,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,242.26460357253998,251.38673701721834,704.0,309.0,386.0,291.0,693.0729702747462,116.33328088724896,287.0,303.0,317.3963287259845,228.7441367564461,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,543.0,466.0
0,3,0,none,185.7,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,240.821266597518,248.41222129969356,704.0,309.0,386.0,291.0,691.1277017907704,110.86349335235747,287.0,303.0,319.9076834235728,232.59319512403832,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,543.0,466.0
0,3,0,none,185.79999999999998,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,239.68375586175586,245.52155220831872,704.0,309.0,386.0,291.0,688.6578045482397,105.54716546017256,287.0,303.0,323.0339253143205,236.886162822121,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,543.0,466.0
0,4,0,none,185.89999999999998,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,238.81484916445066,242.6733190730139,704.0,309.0,386.0,291.0,685.6554400116122,100.4276762255819,287.0,303.0,326.7810998808582,241.73336960713033,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,543.0,466.0
0,4,0,none,185.99999999999997,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,238.226955244764,239.82515333610155,704.0,309.0,386.0,291.0,675.7868261826101,101.86953535305024,287.0,303.0,331.0968500325927,247.1879183343923,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,543.0,466.0
0,4,0,none,186.09999999999997,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,237.92224778231835,236.93048086883238,704.0,309.0,386.0,291.0,665.3748075662461,104.00168675039897,287.0,303.0,335.9550711329455,253.27225034222317,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,543.0,466.0
0,4,0,none,186.19999999999996,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,237.89203946629496,233.94294609728792,704.0,309.0,386.0,291.0,660.990358249657,108.76520818339208,287.0,303.0,341.36919273358257,260.00505568224116,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,543.0,466.0
0,5,0,none,186.29999999999995,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,238.117768587378,230.82091483464546,704.0,309.0,388.176862713804,292.33929281664746,649.3921435507608,105.47340002127079,287.0,303.0,344.0593157127818,265.20504499225905,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,543.0,466.0
0,5,0,none,186.39999999999995,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,238.60605602008613,227.51659727389708,704.0,309.0,393.3625433572141,294.9911824553856,617.6612378485347,98.04296111902428,287.0,303.0,343.6057162822083,268.2727362940913,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,543.0,466.0
0,5,0,none,187.6,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,261.418608934049,164.45342881570866,704.0,309.0,447.82995858856765,299.91540218317766,526.2251747022225,99.46945089985054,287.0,303.0,344.0055646974356,334.6521647857125,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,543.0,466.0
0,5,0,none,187.7,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,263.75361552485515,158.1002793255553,704.0,309.0,446.40655483858416,297.2843795846372,515.2162237380254,103.81411591682765,286.96531395404344,303.0347962486399,346.62271485434485,342.14977855383114,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,543.0,466.0
0,5,0,none,187.79999999999998,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,265.7080971843688,152.28616883007209,704.0,309.0,463.36319403097406,310.2094727077598,504.48672384694777,108.37189479190248,285.12787633664783,305.6423917404817,342.1384495465517,307.4201225935167,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,543.0,466.0
0,5,0,none,187.89999999999998,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,267.3032457007237,147.05832821878764,704.0,309.0,461.5081379346252,307.05308650098175,494.04821297957926,113.10879027190397,285.34881439594346,305.24368824002585,343.33559905066176,316.26620655893475,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,543.0,466.0
0,5,0,none,187.99999999999997,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,268.55624694405174,142.4545555077315,704.0,309.0,458.6997242498445,303.87766523254646,483.9079634762709,117.99269845428613,285.58241375192216,304.8583703599607,344.48067496378144,323.9354689385651,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,543.0,466.0
0,4,0,none,188.09999999999997,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,275.02990113093506,130.3871246294457,704.0,309.0,532.10217213497,367.39733479737134,413.66427679122,122.66388565272082,287.0,303.0,351.6007731403421,281.54851981951504,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,543.0,466.0
0,4,0,none,188.19999999999996,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,277.99426083186745,123.4344421085706,704.0,309.0,534.4523770427814,365.65538842863253,409.7236607565543,126.3362798213786,287.0,303.0,351.6308401455777,283.9431428238017,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,543.0,466.0
0,4,0,none,188.29999999999995,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,281.0246235064041,116.5027923671322,704.0,309.0,536.5091860098329,363.6326858565881,406.02777770347467,129.9664725339707,287.0,303.0,351.59556984812093,286.58359028837623,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,543.0,466.0
0,4,0,none,188.39999999999995,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,284.1238621935927,109.60474707549938,704.0,309.0,538.3126688477395,361.1850912915304,402.5780730412481,133.49433515779378,287.0,303.0,351.4676233320452,289.6368583593949,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,543.0,466.0
0,6,0,none,189.6,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,336.82576664309823,155.6291044688314,704.0,309.0,586.0159729957571,386.9817168523892,337.23378108962424,210.60535848988783,286.98728909749343,303.039584408888,360.42544978367556,272.0060298967345,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,543.0,466.0
0,6,0,none,189.7,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,339.2717599400336,152.58198067801382,704.0,309.0,580.4511716719015,378.50163592451656,337.2117555202146,210.81628812690707,286.9672054047138,303.1056299645173,357.1240337294892,274.923417086169,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,543.0,466.0
0,7,0,none,189.79999999999998,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,343.3467824038818,162.45076202793797,704.0,309.0,580.3597463440351,373.03253290948055,337.1932249661331,211.01019851720216,286.9490820334373,303.170195760659,354.60635715211873,277.68530907766103,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,543.0,466.0
0,6,0,none,189.89999999999998,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,318.234539208894,131.32805097859773,704.0,309.0,478.9959197469652,342.7677037377026,362.8156237440119,165.8625204323051,287.97457273210125,339.15358896372385,357.69461136949855,269.58330638726574,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,543.0,466.0
0,6,0,none,189.99999999999997,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,317.3763876117486,125.4792986169271,704.0,309.0,471.0396469698099,335.78725293541896,363.95547783227335,165.96127930709707,288.5107545750743,342.8161163653082,353.529703507707,271.019333822543,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,543.0,466.0
0,6,0,none,190.09999999999997,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,315.87686434089625,131.21410339348625,704.0,309.0,462.81969464528726,329.44790161820447,364.7495398308781,166.6887420789879,289.10387876968906,345.7355347811814,349.981717779846,272.0795977455227,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,543.0,466.0
0,6,0,none,190.19999999999996,161,271,704,309,386,291,335,216,287,303,240,239,129,544,173,457,972,335,157,349,759,374,543,466,319.01855062879355,129.68732448568423,704.0,309.0,453.9717913459006,323.1831173413636,366.635275344045,165.67177905713368,289.80442514195784,349.1252154848841,355.0186873385754,277.0592467814974,129.0,544.0,173.0,457.0,972.0,335.0,157.0,349.0,759.0,374.0,543.0,466.0
