turn,total_collisions,first_ball_collision,potted_ball,action,start_ball0_x,start_ball0_y,start_ball8_x,start_ball8_y,start_ball1_x,start_ball1_y,start_ball9_x,start_ball9_y,end_ball0_x,end_ball0_y,end_ball8_x,end_ball8_y,end_ball1_x,end_ball1_y,end_ball9_x,end_ball9_y
1,5,1,nothing,85.25,158,171,167,424,883,403,235,410,200.50687160700824,509.5268716322935,247.63472640551106,223.44020318297652,883.0,403.0,442.52592528429597,455.75670345291405
1,5,1,nothing,85.5,158,171,167,424,883,403,235,410,196.42986205533856,500.2496241925274,231.09458918490932,229.0204767346032,883.0,403.0,412.94008965730035,449.57345538290673
1,5,1,nothing,85.75,158,171,167,424,883,403,235,410,192.33435658923077,492.813773843011,211.97009083778892,234.93649892939825,883.0,403.0,384.75530510000243,443.39101486087856
0,5,1,nothing,86.0,158,171,167,424,883,403,235,410,195.5985719020076,504.5630809350548,195.45350534779374,241.3343842142701,883.0,403.0,346.7719933646546,427.3944719975332
0,5,1,nothing,86.25,158,171,167,424,883,403,235,410,190.532315008268,497.20380499696864,174.84339543663856,252.75602100018875,883.0,403.0,324.30125016127573,424.1709935782244
1,5,1,nothing,86.5,158,171,167,424,883,403,235,410,192.539103954419,504.36422598737056,154.22237302766564,252.10410740441796,883.0,403.0,295.00024006663836,415.75830841615976
0,5,1,nothing,86.75,158,171,167,424,883,403,235,410,201.84726448407736,517.1626067098485,133.7067358513353,259.97808497808865,883.0,403.0,264.2203654910897,409.0586051412769
0,5,1,nothing,87.0,158,171,167,424,883,403,235,410,208.0585469369766,518.2223496645503,119.78039997175145,258.2760346551527,883.0,403.0,245.15941121670534,408.4701867935736
1,6,1,nothing,87.25,158,171,167,424,883,403,235,410,322.98792485661346,511.10818934647403,224.27793001809508,157.83245090826077,883.0,403.0,247.23539049284807,390.8745544278003
0,6,1,nothing,87.5,158,171,167,424,883,403,235,410,200.66573387517371,415.667431552815,151.98468204719435,399.8470713297383,883.0,403.0,435.3996393147492,276.69413710942655
0,4,-1,nothing,87.75,158,171,167,424,883,403,235,410,265.3677768274022,150.05312120998278,163.50612675071426,486.4230809382719,883.0,403.0,235.0,410.0
1,5,-1,nothing,88.0,158,171,167,424,883,403,235,410,160.90648580944062,111.09420571444217,282.60497757687426,461.99342070655797,883.0,403.0,235.0,410.0
1,5,-1,nothing,88.25,158,171,167,424,883,403,235,410,186.99839875978103,322.92423849461744,363.2123177780059,463.8991806181162,883.0,403.0,268.55257958845846,278.62833496369444
0,4,-1,nothing,88.5,158,171,167,424,883,403,235,410,132.40631906484572,505.53335605311923,140.87300983849718,152.70364382349192,883.0,403.0,449.6150427837347,227.09266607265727
0,4,-1,nothing,88.75,158,171,167,424,883,403,235,410,112.25858447135096,515.918192155698,130.46900261623173,329.99795207636225,883.0,403.0,467.972576858131,121.86538869031504
0,5,-1,nothing,89.0,158,171,167,424,883,403,235,410,108.75139535216356,528.2668693758673,202.34820525190062,417.0442090446141,883.0,403.0,402.11098612366845,169.8825498680829
0,5,-1,nothing,89.25,158,171,167,424,883,403,235,410,123.60746314594583,541.5964649281785,236.87658524647384,433.43047404781066,883.0,403.0,328.8315394350028,182.6685531642105
0,5,-1,nothing,89.5,158,171,167,424,883,403,235,410,140.23022449236603,557.061556892531,295.8508460334448,417.8045146354204,883.0,403.0,249.8091157018861,173.12644242637649
1,4,-1,nothing,89.75,158,171,167,424,883,403,235,410,157.00226642579338,574.9382842265393,514.5434227177716,284.6832578998677,883.0,403.0,130.99699011361758,128.04475115719003
0,5,-1,nothing,90.0,158,171,167,424,883,403,235,410,173.52462867428667,565.1828719858846,621.1035526064601,169.86194943078203,883.0,403.0,135.99546061656844,237.51809176513993
1,6,-1,nothing,90.25,158,171,167,424,883,403,235,410,189.76675001890737,553.8685691793005,661.2277695981402,183.54809976421566,883.0,403.0,193.00514816863802,370.73386767965206
1,5,-1,nothing,90.5,158,171,167,424,883,403,235,410,209.68013606139337,543.172664310927,549.6265547711439,247.13205816674403,883.0,403.0,235.0,410.0
1,5,-1,nothing,90.75,158,171,167,424,883,403,235,410,226.494394623994,530.9987432406165,577.8606315384694,244.058234278075,883.0,403.0,235.0,410.0
0,5,-1,nothing,91.0,158,171,167,424,883,403,235,410,244.929928707714,514.3742199179793,604.4945522310646,241.21715257791166,883.0,403.0,235.0,410.0
0,5,-1,nothing,91.25,158,171,167,424,883,403,235,410,265.3066703110133,498.4618538858163,633.6906588891819,228.28893237056454,883.0,403.0,235.0,410.0
1,5,-1,nothing,91.5,158,171,167,424,883,403,235,410,287.69933700651234,484.8487208488693,656.7501070718705,226.4181247065371,883.0,403.0,235.0,410.0
1,5,-1,nothing,91.75,158,171,167,424,883,403,235,410,310.6446776949101,462.6067592139925,697.6951850641813,208.79578440436435,883.0,403.0,235.0,410.0
0,4,-1,nothing,92.0,158,171,167,424,883,403,235,410,318.439327412249,450.91501098407207,597.6672812227026,68.80621551498871,883.0,403.0,235.0,410.0
0,5,-1,nothing,92.25,158,171,167,424,883,403,235,410,341.5770775390738,421.77773952341454,527.6123181024941,138.4255480997564,883.0,403.0,235.0,410.0
0,5,-1,nothing,92.5,158,171,167,424,883,403,235,410,367.454526491059,405.8463052249579,689.3778462504392,205.62780934751615,883.0,403.0,235.0,410.0
0,5,-1,nothing,92.75,158,171,167,424,883,403,235,410,382.7783260119585,379.76689932841293,748.9728823661236,180.50644330390844,883.0,403.0,235.0,410.0
1,5,-1,nothing,93.0,158,171,167,424,883,403,235,410,409.3690455636616,360.56942531307004,764.0742110910248,167.69350172384787,883.0,403.0,235.0,410.0
0,5,-1,nothing,93.25,158,171,167,424,883,403,235,410,425.1665338830411,339.67389857602586,773.7373059645507,156.90532104639857,883.0,403.0,235.0,410.0
0,5,-1,nothing,93.5,158,171,167,424,883,403,235,410,440.47807517708156,317.47835502170716,781.1979822469282,148.0680133771525,883.0,403.0,235.0,410.0
0,5,-1,nothing,93.75,158,171,167,424,883,403,235,410,455.3268250674191,294.0516157985299,790.1889168038917,134.768713904086,883.0,403.0,235.0,410.0
0,5,-1,nothing,94.0,158,171,167,424,883,403,235,410,481.3104831416984,269.9277502613917,793.8309553510368,126.12153272153827,883.0,403.0,235.0,410.0
0,5,-1,nothing,94.25,158,171,167,424,883,403,235,410,495.07715896128605,244.29287912114032,799.4208777445376,109.17335757051893,883.0,403.0,235.0,410.0
0,4,-1,nothing,94.5,158,171,167,424,883,403,235,410,509.39877006006753,229.13107383350103,799.3660026005142,102.42185760127845,883.0,403.0,235.0,410.0
1,4,-1,nothing,94.75,158,171,167,424,883,403,235,410,521.8323131343031,202.07881751333952,797.1067025060735,130.132556372164,883.0,403.0,235.0,410.0
0,4,-1,nothing,95.0,158,171,167,424,883,403,235,410,533.6010125858211,174.09349392776807,792.0757710591462,144.82727103685443,883.0,403.0,235.0,410.0
0,4,-1,nothing,95.25,158,171,167,424,883,403,235,410,546.0823257012547,158.07521138439446,787.1711463119009,170.8527624770759,883.0,403.0,235.0,410.0
0,4,-1,nothing,95.5,158,171,167,424,883,403,235,410,569.3342335527213,129.53167134317007,779.8080297353972,184.47350565424694,883.0,403.0,235.0,410.0
1,4,-1,nothing,95.75,158,171,167,424,883,403,235,410,580.5212841742116,113.29699737299906,772.7190929006556,208.7566161972366,883.0,403.0,235.0,410.0
1,4,-1,nothing,96.0,158,171,167,424,883,403,235,410,589.6558684697649,83.38971332262048,763.4715509439814,221.1981486341462,883.0,403.0,235.0,410.0
1,4,-1,nothing,96.25,158,171,167,424,883,403,235,410,595.2638012766479,72.33448426124549,753.9903388288265,244.1133615894228,883.0,403.0,235.0,410.0
0,7,1,nothing,96.5,158,171,167,424,883,403,235,410,502.80114904390496,360.1045134551825,325.9794595432391,569.4945222373459,883.0,403.0,261.23825944120557,390.41445517379725
1,6,1,nothing,96.75,158,171,167,424,883,403,235,410,237.8814024606419,285.70908114197704,310.59339620717566,573.2411793067358,883.0,403.0,414.448720828729,364.0590120796026
1,6,1,nothing,97.0,158,171,167,424,883,403,235,410,343.67225759719156,341.17894342008134,295.47565319152017,559.9474203923797,883.0,403.0,321.1681661466716,388.3380076848683
1,6,1,nothing,97.25,158,171,167,424,883,403,235,410,471.49503449340034,368.0376539216051,282.1614162899314,547.6312014945293,883.0,403.0,270.4364638036883,390.17514037751886
1,6,-1,nothing,97.5,158,171,167,424,883,403,235,410,388.69625696513833,350.75415075358234,328.39801666599146,558.4590978346137,883.0,403.0,266.7799873341773,390.5839932695441
0,6,1,nothing,97.75,158,171,167,424,883,403,235,410,385.8554353403852,366.1481776595281,273.6071351360947,529.6721697118002,883.0,403.0,284.7367172692777,394.2815709004282
0,5,-1,nothing,98.0,158,171,167,424,883,403,235,410,488.20877033060236,395.2199832042865,262.73485124084203,520.0325956602493,883.0,403.0,259.7691252688386,393.8332544759461
1,5,-1,nothing,98.25,158,171,167,424,883,403,235,410,485.26188963641795,395.92318589190194,253.11973376982397,511.13469737721204,883.0,403.0,260.26658080324785,394.2969155000204
0,6,-1,nothing,98.5,158,171,167,424,883,403,235,410,390.73308369671736,378.4247808731158,284.13898965187553,519.5391858667448,883.0,403.0,260.4684781241846,394.9008719223327
0,6,-1,nothing,98.75,158,171,167,424,883,403,235,410,342.56742077542737,370.0790726979412,299.61462668654406,517.6986326068676,883.0,403.0,260.40733108902987,395.60682433876724
1,6,-1,nothing,99.0,158,171,167,424,883,403,235,410,125.36546776806186,264.0816139365657,527.0859761667965,479.8888658366917,883.0,403.0,255.3765256489921,397.4329230085287
0,5,-1,nothing,99.25,158,171,167,424,883,403,235,410,125.30741108157372,398.98090936190187,179.98428929419143,439.58096909507117,883.0,403.0,235.0,410.0
0,4,-1,nothing,99.5,158,171,167,424,883,403,235,410,835.319437084725,127.61822113806447,167.0,424.0,883.0,403.0,235.0,410.0
0,6,-1,nothing,99.75,158,171,167,424,883,403,235,410,216.78110211027914,125.54130613763871,254.25212559755846,168.3654649969943,883.0,403.0,373.05537340914776,425.1649839051216
1,6,-1,nothing,100.0,158,171,167,424,883,403,235,410,216.05001184194526,128.97487258065462,251.70566001872902,177.09735833796043,883.0,403.0,376.6093898871858,424.6595640293871
0,6,-1,nothing,100.25,158,171,167,424,883,403,235,410,215.1699758076449,133.38181475424412,249.5636001003626,184.67906869406468,883.0,403.0,379.8154820655853,424.187837634558
1,6,-1,nothing,100.5,158,171,167,424,883,403,235,410,167.91010938173977,248.5538802041756,330.88326515194206,181.0689814532405,883.0,403.0,295.65811199414503,425.61924425191535
0,6,-1,nothing,100.75,158,171,167,424,883,403,235,410,168.14718783385388,244.84702603452018,328.905120187174,181.60046295968542,883.0,403.0,298.70001822028314,426.1770178211998
0,6,-1,nothing,101.0,158,171,167,424,883,403,235,410,140.63601563254028,307.8327761097602,446.69362055498254,234.8785048939645,883.0,403.0,239.50403838845423,412.25977539593197
1,6,-1,nothing,101.25,158,171,167,424,883,403,235,410,140.699084292059,305.9275532950795,446.8990838552201,227.83744437892227,883.0,403.0,240.1605085572578,412.5810636756825
0,6,-1,nothing,101.5,158,171,167,424,883,403,235,410,140.76538735553135,303.9767741831701,446.3115784577164,227.83620535835058,883.0,403.0,240.87044955003614,412.9264196640253
1,6,-1,nothing,101.75,158,171,167,424,883,403,235,410,140.72419377050414,303.0279350607398,446.31220228916845,227.93800606288886,883.0,403.0,241.38579079600657,413.17896383320027
1,5,-1,nothing,102.0,158,171,167,424,883,403,235,410,107.83093744664997,361.88989822421894,460.31029911428703,257.89597648111726,883.0,403.0,235.0,410.0
0,5,-1,nothing,102.25,158,171,167,424,883,403,235,410,108.05828007951773,361.5505579423449,462.91634308125543,258.4590817839416,883.0,403.0,235.0,410.0
0,5,-1,nothing,102.5,158,171,167,424,883,403,235,410,107.31445147734463,361.3819487327134,465.22491260286284,258.9524312710316,883.0,403.0,235.0,410.0
0,4,-1,nothing,102.75,158,171,167,424,883,403,235,410,145.26273048004745,425.32137343746007,365.66419429285565,294.44680561138694,883.0,403.0,235.0,410.0
0,4,-1,nothing,103.0,158,171,167,424,883,403,235,410,145.93597644980593,425.4877621335241,366.9103010528029,294.64682745545576,883.0,403.0,235.0,410.0
0,4,-1,nothing,103.25,158,171,167,424,883,403,235,410,146.5914589228963,425.63592660798656,368.1857765852596,294.85023648348584,883.0,403.0,235.0,410.0
0,4,-1,nothing,103.5,158,171,167,424,883,403,235,410,147.38266902754404,425.86527844128653,369.0789816479766,294.9996126391244,883.0,403.0,235.0,410.0
1,4,-1,nothing,103.75,158,171,167,424,883,403,235,410,180.53710181564423,433.33288094581866,276.96232819796006,292.7618218351167,883.0,403.0,235.0,410.0
0,4,-1,nothing,104.0,158,171,167,424,883,403,235,410,182.10959315621798,432.88853310539344,275.97269800117726,292.59057719528096,883.0,403.0,235.0,410.0
1,4,-1,nothing,104.25,158,171,167,424,883,403,235,410,183.7262106046112,432.41260741438975,274.9803574449351,292.4132736765012,883.0,403.0,235.0,410.0
0,4,-1,nothing,104.5,158,171,167,424,883,403,235,410,185.38493572177654,431.9126083660603,273.9852204035754,292.22986093172744,883.0,403.0,235.0,410.0
1,4,-1,nothing,104.75,158,171,167,424,883,403,235,410,187.42036471732027,431.30715317729744,272.2734697483008,291.96253278488535,883.0,403.0,235.0,410.0
0,5,1,nothing,105.0,158,171,167,424,883,403,235,410,208.71415248663504,446.5824474773946,163.7296488162322,273.22018852546483,883.0,403.0,267.18889156194706,374.68495332604266
0,5,1,nothing,105.25,158,171,167,424,883,403,235,410,208.8090473045244,447.9762773570116,160.49692198734218,272.84946250717974,883.0,403.0,270.2155075273115,371.3681720221819
1,5,1,nothing,105.5,158,171,167,424,883,403,235,410,211.66683488025197,448.05180593801396,157.25767125827628,272.5096609807558,883.0,403.0,271.28255057068446,369.02110962328175
0,5,1,nothing,105.75,158,171,167,424,883,403,235,410,214.74464501135577,448.208370588602,154.01300137695333,272.16614678355285,883.0,403.0,272.2581263703584,366.61337938143265
0,5,1,nothing,106.0,158,171,167,424,883,403,235,410,214.54362201519777,449.70072116855056,150.76386585527496,271.82351311705634,883.0,403.0,275.89989467597513,362.9952542511888
1,5,1,nothing,106.25,158,171,167,424,883,403,235,410,218.35042777996958,449.98439738193616,146.5508487200201,262.8013622469156,883.0,403.0,277.05801600184026,360.03880134221885
1,6,1,nothing,106.5,158,171,167,424,883,403,235,410,261.03403909694254,462.57405570432337,135.100610493363,208.26244719983393,883.0,403.0,327.98900026619583,277.7795356002969
1,6,1,nothing,106.75,158,171,167,424,883,403,235,410,266.3413980735921,462.8380214332915,136.0900900758091,208.83145871020477,883.0,403.0,330.4081644214831,271.7445502635283
0,6,1,nothing,107.0,158,171,167,424,883,403,235,410,271.8342845706838,463.0858890672231,139.76075654549234,202.6701936770407,883.0,403.0,332.7872296815135,265.53389533205825
1,6,1,nothing,107.25,158,171,167,424,883,403,235,410,277.48590537108936,463.3312115474417,141.35723133045263,196.90681216923278,883.0,403.0,335.12905191542535,259.1353265431665
1,6,1,nothing,107.5,158,171,167,424,883,403,235,410,265.6536656848939,463.7609509489,143.0700106457175,191.50289248037396,883.0,403.0,353.591694235373,248.20032450850763
0,6,1,nothing,107.75,158,171,167,424,883,403,235,410,270.0066615823779,463.7369452787318,144.89914727015403,186.49662712992804,883.0,403.0,357.30967404829835,241.04368601148164
0,6,1,nothing,108.0,158,171,167,424,883,403,235,410,274.85700622882587,463.65495906991544,146.73184439375274,182.0517728337997,883.0,403.0,361.2894407659808,232.97123201196626
0,6,1,nothing,108.25,158,171,167,424,883,403,235,410,279.86469476191854,463.5221625744866,148.95353359766955,172.402813175677,883.0,403.0,365.30026050612526,224.51775955250693
1,7,1,nothing,108.5,158,171,167,424,883,403,235,410,234.62340472242218,455.1555122672858,107.87447588726198,236.30152290574154,883.0,403.0,300.44978446655034,325.08405373376166
1,6,1,nothing,108.75,158,171,167,424,883,403,235,410,208.65424205087157,446.8829305943169,165.6286582093552,270.1035500259774,883.0,403.0,270.5113589815533,371.2540764381653
1,6,1,nothing,109.0,158,171,167,424,883,403,235,410,193.83906826100517,435.19782473169033,263.3164711907966,285.7775697535767,883.0,403.0,243.27057850523985,404.58710874246316
1,6,-1,nothing,109.25,158,171,167,424,883,403,235,410,171.15744981041095,422.13889277226536,272.1572019352937,275.31745055873375,883.0,403.0,252.13506222952512,412.02575727285057
1,6,-1,nothing,109.5,158,171,167,424,883,403,235,410,169.80118871678943,424.34571116250606,190.90987148582715,239.694616629834,883.0,403.0,304.94289229063,405.61779325355127
0,7,-1,nothing,109.75,158,171,167,424,883,403,235,410,143.0302741038822,406.18932706257397,210.305148521797,209.2321378118045,883.0,403.0,337.71796858395265,399.68903378435067
1,8,-1,nothing,110.0,158,171,167,424,883,403,235,410,106.9168710365253,340.02773818458707,218.14207628562707,152.80152049767895,883.0,403.0,398.32128128919913,389.2789512925065
0,8,-1,nothing,110.25,158,171,167,424,883,403,235,410,129.95815519742783,296.0936059577664,261.1535903929739,142.91863535392525,883.0,403.0,381.7352320065409,402.6468913989764
0,7,-1,nothing,110.5,158,171,167,424,883,403,235,410,152.5454480501003,236.21314203950095,254.01869818676303,111.10567005241342,883.0,403.0,423.26803907056876,391.0166154928686
0,7,-1,nothing,110.75,158,171,167,424,883,403,235,410,216.51535267007367,262.2532532256777,392.5004774764892,521.6908588820557,883.0,403.0,362.85615099514615,329.4795846476168
1,7,-1,nothing,111.0,158,171,167,424,883,403,235,410,187.94707966105565,250.70442065958497,342.9585387663588,533.9333157584406,883.0,403.0,413.6506980803814,324.0655788943592
1,7,-1,nothing,111.25,158,171,167,424,883,403,235,410,263.2771955271876,244.63862827947986,350.3952373251128,526.3808363415889,883.0,403.0,413.61552367825885,322.6669537043003
0,7,-1,nothing,111.5,158,171,167,424,883,403,235,410,264.1120652962161,236.50000080083117,358.4830771489059,522.144821204139,883.0,403.0,413.34577394618606,321.37391340619695
0,7,-1,nothing,111.75,158,171,167,424,883,403,235,410,260.2837231455187,235.76649527235918,366.791653966601,517.2815812268659,883.0,403.0,412.84498071385525,320.19117368370115
1,7,-1,nothing,112.0,158,171,167,424,883,403,235,410,270.17433754702375,228.43770965645894,374.77979982543246,507.18660782094713,883.0,403.0,412.1180238746522,319.1227428346839
1,7,-1,nothing,112.25,158,171,167,424,883,403,235,410,270.3136744069956,228.26666354073066,383.49179879457466,501.08131029863694,883.0,403.0,411.17014901309943,318.1723644461962
1,7,-1,nothing,112.5,158,171,167,424,883,403,235,410,270.79357483841113,220.75901900479914,392.4143008629152,494.4367439869833,883.0,403.0,410.01049169733847,317.3416213615896
1,7,-1,nothing,112.75,158,171,167,424,883,403,235,410,270.73960314546997,220.72553979822388,401.54346052025414,487.25920252134017,883.0,403.0,408.647008551484,316.63248570825414
1,7,-1,nothing,113.0,158,171,167,424,883,403,235,410,271.108003283093,213.64527161986274,411.2143674352304,479.48158398466586,883.0,403.0,406.97931732960893,316.0521843713302
1,7,-1,nothing,113.25,158,171,167,424,883,403,235,410,273.68529440666777,198.26436861988972,421.9833525045896,476.94678102231796,883.0,403.0,405.0342271871824,315.61484905583364
1,5,-1,nothing,113.5,158,171,167,424,883,403,235,410,171.6257023063791,351.76899177647056,201.84441446529843,437.83166952752407,883.0,403.0,322.0183837029354,382.9126241436908
0,5,-1,nothing,113.75,158,171,167,424,883,403,235,410,158.21123264607218,349.4092198505597,205.4904283122071,441.4348046283293,883.0,403.0,329.0633248728911,379.496832759966
0,7,-1,nothing,114.0,158,171,167,424,883,403,235,410,294.5024303493241,123.61415594106143,662.2584588044451,318.6828811549419,883.0,403.0,324.88403724012204,343.0608279022169
1,7,-1,nothing,114.25,158,171,167,424,883,403,235,410,299.2575663547765,119.75207446197022,679.7995218905302,311.85217375352175,883.0,403.0,320.27267167662103,345.5471974138253
0,7,-1,nothing,114.5,158,171,167,424,883,403,235,410,297.71976513385505,114.77121169321236,697.327991614149,305.02507239770546,883.0,403.0,315.70822689271927,348.11052043206706
0,7,-1,nothing,114.75,158,171,167,424,883,403,235,410,296.06372491791944,110.04179542776819,920.4861230674437,295.7921441212194,883.0,403.0,247.21538591982102,395.38371286895114
1,6,-1,nothing,115.0,158,171,167,424,883,403,235,410,295.93516309951355,108.07632662198861,941.0095396815594,291.09318216791905,883.0,403.0,245.07671215900933,397.7342870930644
1,7,1,nothing,115.25,158,171,167,424,883,403,235,410,281.12770358510556,114.75062292089713,961.0611529951577,286.57440857461336,883.0,403.0,243.58825877794436,400.02650911517765
0,7,1,nothing,115.5,158,171,167,424,883,403,235,410,259.6545504929637,123.20943852210345,980.615812313149,282.21106175692495,883.0,403.0,244.48108292167132,402.53444369229595
1,7,1,nothing,115.75,158,171,167,424,883,403,235,410,237.8955394059544,136.12640000465024,999.6444493621924,277.963542349065,883.0,403.0,248.02245507200834,404.77395413155114
0,7,1,nothing,116.0,158,171,167,424,883,403,235,410,180.22569634188196,203.72131613002315,1017.2344251042153,265.25980709483366,883.0,403.0,280.0645031348833,399.2634537488383
0,7,1,nothing,116.25,158,171,167,424,883,403,235,410,183.6221773479885,206.42400157359052,1035.1549049800458,261.39899950976763,883.0,403.0,274.61256244989875,402.1342171991598
0,7,1,nothing,116.5,158,171,167,424,883,403,235,410,186.58038579168226,209.84931304171158,1052.4929728870234,257.70914170851756,883.0,403.0,269.887708558217,404.44567145413794
0,7,1,nothing,116.75,158,171,167,424,883,403,235,410,166.86290005411684,270.7976566722764,1069.4447588400942,254.1459422472207,883.0,403.0,292.6924702005282,392.01922644956846
0,7,1,nothing,117.0,158,171,167,424,883,403,235,410,168.30039110115126,273.89427807086105,1086.640979815774,250.58080382229434,883.0,403.0,288.4188200972359,394.694692155231
1,7,1,nothing,117.25,158,171,167,424,883,403,235,410,169.94497435526975,276.1160631021707,1016.9537394513928,199.53631148435147,913.411976344159,428.42281104163226,283.80337362517906,397.54971238752523
0,7,1,nothing,117.5,158,171,167,424,883,403,235,410,164.20379257078784,332.3680771353174,1003.7455681314299,195.68757095063572,922.628346750757,432.58053649977774,301.45062731377067,379.2126755787283
0,7,1,nothing,117.75,158,171,167,424,883,403,235,410,168.5357104879375,319.053351386784,1080.9974947477058,235.5087406937854,883.0,403.0,290.0006402506193,389.60285368631605
1,7,1,nothing,118.0,158,171,167,424,883,403,235,410,169.0404357357645,321.92616724173683,1078.340252492774,230.99665143288877,883.0,403.0,286.8243240958737,391.3791359691681
0,6,-1,nothing,118.25,158,171,167,424,883,403,235,410,173.57597040172192,478.60922903225645,1069.3860020073237,167.03928320495126,883.0,403.0,235.0,410.0
0,6,-1,nothing,118.5,158,171,167,424,883,403,235,410,170.95195977794594,486.3143970257256,1063.0674932556888,168.65421573497105,883.0,403.0,235.0,410.0
1,6,-1,nothing,118.75,158,171,167,424,883,403,235,410,164.7189920316393,493.3229131860772,1056.4645523644742,170.42842278507044,883.0,403.0,235.0,410.0
0,6,-1,nothing,119.0,158,171,167,424,883,403,235,410,162.44949588824284,499.73986611859414,1049.6174696441562,172.3648365313429,883.0,403.0,235.0,410.0
0,6,-1,nothing,119.25,158,171,167,424,883,403,235,410,156.8497496763177,505.4843023200953,1042.5150642106992,174.442300527992,883.0,403.0,235.0,410.0
1,6,-1,nothing,119.5,158,171,167,424,883,403,235,410,151.70486148088128,510.64595414798896,1035.1905541582944,176.650601915345,883.0,403.0,235.0,410.0
1,6,-1,nothing,119.75,158,171,167,424,883,403,235,410,150.39033931588503,520.258720487761,1027.6495800745731,178.95260003272736,883.0,403.0,235.0,410.0
0,6,-1,nothing,120.0,158,171,167,424,883,403,235,410,145.88391153051708,524.044739335743,1019.918687256412,181.42302340392314,883.0,403.0,235.0,410.0
1,6,-1,nothing,120.25,158,171,167,424,883,403,235,410,142.1022488724554,531.7287841758828,1008.3998794365666,189.3661810300828,883.0,403.0,235.0,410.0
0,6,-1,nothing,120.5,158,171,167,424,883,403,235,410,136.1506510686551,538.3251388829078,1000.2776737953335,192.4050130966985,883.0,403.0,235.0,410.0
0,6,-1,nothing,120.75,158,171,167,424,883,403,235,410,133.29434196581346,543.8793239565224,992.5542624009527,190.58485559884534,883.0,403.0,235.0,410.0
0,6,-1,nothing,121.0,158,171,167,424,883,403,235,410,128.66243133875363,548.4239374858477,984.1634325838495,193.76353385050632,883.0,403.0,235.0,410.0
0,6,-1,nothing,121.25,158,171,167,424,883,403,235,410,126.72002873711733,551.9483563754264,976.209321721516,192.05779724929008,883.0,403.0,235.0,410.0
0,6,-1,nothing,121.5,158,171,167,424,883,403,235,410,121.71681280850927,557.3487404338227,967.6039130836683,195.40111649192593,883.0,403.0,235.0,410.0
0,6,-1,nothing,121.75,158,171,167,424,883,403,235,410,119.33402576980913,561.097480306702,959.4668643202457,193.75759550582336,883.0,403.0,235.0,410.0
1,6,-1,nothing,122.0,158,171,167,424,883,403,235,410,115.05391061395801,567.2997901507928,950.6956671997108,197.30064059150013,883.0,403.0,235.0,410.0
0,6,-1,nothing,122.25,158,171,167,424,883,403,235,410,112.05078694571772,570.1945022721478,942.4170931164202,195.69670412748263,883.0,403.0,235.0,410.0
0,6,-1,nothing,122.5,158,171,167,424,883,403,235,410,108.84841352137249,575.0058514089153,932.7505592256437,199.225599641421,883.0,403.0,235.0,410.0
0,5,-1,nothing,122.75,158,171,167,424,883,403,235,410,104.92191122055104,565.6124668029637,923.6238199993376,197.4897786753573,883.0,403.0,235.0,410.0
1,4,-1,nothing,123.0,158,171,167,424,883,403,235,410,102.95251043897129,556.2629626380607,914.4534143664807,195.8156838717434,883.0,403.0,235.0,410.0
1,4,-1,nothing,123.25,158,171,167,424,883,403,235,410,108.60113253332868,547.0847190161891,904.6574940526824,199.5311747286723,883.0,403.0,235.0,410.0
0,4,-1,nothing,123.5,158,171,167,424,883,403,235,410,113.95639876016917,538.3784621740975,891.4316067976486,204.87599713743714,883.0,403.0,235.0,410.0
0,4,-1,nothing,123.75,158,171,167,424,883,403,235,410,119.02955916766211,530.1309485203465,882.2069675233812,203.3704344169099,883.0,403.0,235.0,410.0
0,4,-1,nothing,124.0,158,171,167,424,883,403,235,410,123.83322575476082,522.32817834723,872.3536966177938,207.46965129567607,883.0,403.0,235.0,410.0
1,4,-1,nothing,124.25,158,171,167,424,883,403,235,410,128.38124590251502,514.9551671782149,863.1518262392817,205.99626954496858,883.0,403.0,235.0,410.0
0,5,1,nothing,124.5,158,171,167,424,883,403,235,410,195.50886325737378,410.29010328893725,388.1714317652058,174.82095748716685,883.0,403.0,340.24191174106323,437.9281813660632
1,5,1,nothing,124.75,158,171,167,424,883,403,235,410,192.551455416361,404.9022523979273,382.7081936610665,174.82210127527247,883.0,403.0,347.8060022975637,444.491992288221
1,5,1,nothing,125.0,158,171,167,424,883,403,235,410,193.3113016240336,402.69773596934607,377.3908640917688,174.9571168305139,883.0,403.0,352.44197537124353,448.25044764664904
1,5,1,nothing,125.25,158,171,167,424,883,403,235,410,194.0964604985586,400.65526907272476,372.6094944631489,169.64308329397332,883.0,403.0,356.8766455755279,452.19405237526433
0,5,1,nothing,125.5,158,171,167,424,883,403,235,410,194.9249958673138,398.7705093710977,367.5603311134766,169.80869773447517,883.0,403.0,361.07722910363316,456.3085783667594
1,5,1,nothing,125.75,158,171,167,424,883,403,235,410,195.83739311793505,397.04236809666537,362.64988788952326,170.08989227284223,883.0,403.0,365.0477845630313,460.59099506389146
0,6,1,nothing,126.0,158,171,167,424,883,403,235,410,180.40892534748602,386.1324857644885,437.81602249257287,145.53502962819624,883.0,403.0,368.75946608567443,465.0246624438175
0,6,1,nothing,126.25,158,171,167,424,883,403,235,410,173.4336420632234,378.07472875320485,448.3142504441425,131.25917230326675,883.0,403.0,372.2014704041385,469.5976703191211
1,5,1,nothing,126.5,158,171,167,424,883,403,235,410,143.83755138785043,338.4005127591092,468.6025590126112,135.67738850710361,883.0,403.0,375.35736123154766,474.29390140016164
